departamento,municipio,cod_ine,confirmados,recuperados,decesos
Cochabamba,Cocapata,30303,26,15,2
Cochabamba,Tarata,30401,432,398,19
Cochabamba,Anzaldo,30402,52,52,0
Cochabamba,Arbieto,30403,265,247,12
Cochabamba,Sacabamba,30404,36,36,0
Cochabamba,Arani,30501,339,321,16
Cochabamba,Vacas,30502,64,59,2
Cochabamba,Arque,30601,33,26,4
Cochabamba,Tacopaya,30602,78,71,0
Cochabamba,Capinota,30701,366,334,18
Cochabamba,Santivañez,30702,311,309,2
Cochabamba,Sicaya,30703,13,12,0
Cochabamba,Cliza,30801,824,785,32
Cochabamba,Toco,30802,158,139,5
Cochabamba,Tolata,30803,217,205,11
Cochabamba,Quillacollo,30901,7855,7476,328
Cochabamba,Sipesipe,30902,1131,1087,33
Cochabamba,Tiquipaya,30903,2943,2822,52
Cochabamba,Vinto,30904,1781,1705,63
Cochabamba,Colcapirhua,30905,2880,2795,71
Cochabamba,Sacaba,31001,5774,5548,190
Cochabamba,Colomi,31002,274,267,6
Cochabamba,Villa Tunari,31003,899,853,30
Cochabamba,Tapacarí,31101,63,56,6
Cochabamba,Totora,31201,146,135,4
Cochabamba,Pojo,31202,49,43,0
Cochabamba,Pocona,31203,77,75,1
Cochabamba,Chimoré,31204,668,632,19
Cochabamba,Puerto Villarroel,31205,1041,975,59
Cochabamba,Entre Ríos,31206,869,764,56
Cochabamba,Mizque,31301,444,419,12
Cochabamba,Vila Vila,31302,21,21,0
Cochabamba,Alalay,31303,21,21,0
Cochabamba,Punata,31401,1501,1400,77
Cochabamba,Villa Rivero,31402,111,107,2
Cochabamba,San Benito,31403,534,508,13
Cochabamba,Tacachi,31404,45,44,1
Cochabamba,Villa Gualberto Villarroel,31405,43,39,0
Cochabamba,Bolivar,31501,22,13,2
Cochabamba,Tiraque,31601,144,121,12
Cochabamba,Shinahota,31602,663,617,19
Oruro,Oruro,40101,20200,18727,1110
Oruro,Caracollo,40102,139,114,21
Oruro,El Choro,40103,23,18,0
Oruro,Paria,40104,19,18,1
Oruro,Challapata,40201,752,622,45
Oruro,Santuario de Quillacas,40202,67,57,2
Oruro,Corque,40301,47,38,2
Oruro,Choquecota,40302,14,12,0
Oruro,Curahuara de Carangas,40401,78,66,5
Oruro,Turco,40402,141,107,2
Oruro,Huachacalla,40501,91,85,6
Oruro,Escara,40502,19,19,0
Oruro,Cruz de Machacamarca,40503,10,9,1
Oruro,Yunguyo del Litoral,40504,18,17,1
Oruro,Esmeralda,40505,17,16,1
Oruro,Poopó,40601,97,86,8
Oruro,Pazña,40602,98,89,3
Oruro,Antequera,40603,87,80,4
Oruro,Huanuni,40701,976,909,42
Oruro,Machacamarca,40702,191,178,12
Oruro,Salinas de Garcí Mendoza,40801,112,99,5
Oruro,Pampa Aullagas,40802,31,29,0
Oruro,Sabaya,40901,139,136,2
Oruro,Coipasa,40902,9,9,0
Oruro,Chipaya,40903,18,18,0
Oruro,Toledo,41001,107,93,6
Oruro,Eucaliptus,41101,159,146,10
Oruro,Andamarca,41201,98,91,6
Oruro,Belén de Andamarca,41202,22,20,0
Oruro,Totora,41301,28,21,4
Oruro,Santiago de Huari,41401,137,123,5
Oruro,La Rivera,41501,5,5,0
Oruro,Carangas,41503,1,1,0
Oruro,Huayllamarca,41601,29,28,0
Potosí,Potosí,50101,10034,9431,390
Potosí,Tinguipaya,50102,54,48,1
Potosí,Yocalla,50103,120,100,6
Potosí,Urmiri,50104,26,19,2
Potosí,Uncía,50201,953,389,13
Potosí,Chayanta,50202,163,104,4
Potosí,Llallagua,50203,2145,2024,60
Potosí,Chuquihuta Ayllu Jucumani,50204,58,39,4
Potosí,Betanzos,50301,633,583,25
Potosí,Chaquí,50302,128,90,6
Potosí,Tacobamba,50303,42,39,1
Potosí,Colquechaca,50401,77,51,0
Potosí,Ravelo,50402,125,55,1
Potosí,Pocoata,50403,126,77,6
Potosí,Ocurí,50404,139,85,9
Potosí,San Pedro,50501,105,99,1
Potosí,Toro Toro,50502,110,46,2
Potosí,Cotagaita,50601,501,322,9
Potosí,Vitiche,50602,194,150,4
Potosí,Sacaca,50701,69,23,3
Potosí,Caripuyo,50702,19,13,1
Potosí,Tupiza,50801,2266,1731,108
Potosí,Atocha,50802,314,264,13
Potosí,"Colcha ""K""",50901,854,836,6
Potosí,San Pedro de Quemes,50902,36,28,2
Potosí,San Pablo,51001,18,15,2
Potosí,Mojinete,51002,8,5,0
Potosí,San Antonio de Esmoruco,51003,16,9,0
Potosí,Puna,51101,166,83,2
Potosí,"Caiza ""D""",51102,175,75,1
Potosí,Ckochas,51103,140,35,1
Potosí,Uyuni,51201,740,523,45
Potosí,Tomave,51202,207,186,5
Potosí,Porco,51203,140,116,2
Potosí,Arampampa,51301,19,4,1
Potosí,Acasio,51302,50,20,0
Potosí,Llica,51401,66,49,3
Potosí,Tahua,51402,72,68,1
Potosí,Villazón,51501,2114,1197,76
Potosí,San Agustín,51601,56,55,0
Tarija,Tarija,60101,20868,16549,557
Tarija,Padcaya,60201,889,750,9
Tarija,Bermejo,60202,3192,2366,81
Tarija,Yacuiba,60301,5211,3114,188
Tarija,Caraparí,60302,1574,1437,13
Tarija,Villa Montes,60303,3149,2848,107
Tarija,Uriondo,60401,618,533,9
Tarija,Yunchará,60402,111,88,4
Tarija,San Lorenzo,60501,1264,1157,12
Tarija,El Puente,60502,486,445,4
Tarija,Entre Ríos,60601,771,544,7
Santa Cruz,Santa Cruz de la Sierra,70101,132290,69721,5503
Santa Cruz,Cotoca,70102,2039,1434,124
Santa Cruz,Porongo,70103,851,307,8
Santa Cruz,La Guardia,70104,4655,1893,170
Santa Cruz,El Torno,70105,3442,2414,104
Santa Cruz,Warnes,70201,1928,909,118
Santa Cruz,Okinawa Uno,70202,367,181,36
Santa Cruz,San Ignacio,70301,788,277,119
Santa Cruz,San Miguel,70302,88,25,19
Santa Cruz,San Rafael,70303,192,32,1
Santa Cruz,Buena Vista,70401,252,115,3
Santa Cruz,San Carlos,70402,638,297,18
Santa Cruz,Yapacaní,70403,1081,712,55
Santa Cruz,San Juan,70404,253,119,11
Santa Cruz,San José,70501,554,222,27
Santa Cruz,Pailón,70502,856,383,35
Santa Cruz,Roboré,70503,738,256,25
Santa Cruz,Portachuelo,70601,503,248,21
Santa Cruz,Santa Rosa,70602,499,210,6
Santa Cruz,Colpa Bélgica,70603,282,202,8
Santa Cruz,Lagunillas,70701,138,7,3
Santa Cruz,Charagua,70702,324,38,14
Santa Cruz,Cabezas,70703,258,51,14
Santa Cruz,Cuevo,70704,137,2,0
Santa Cruz,Gutiérrez,70705,214,29,3
Santa Cruz,Camiri,70706,1428,498,33
Santa Cruz,Boyuibe,70707,374,59,2
Santa Cruz,Vallegrande,70801,739,349,7
Santa Cruz,Trigal,70802,107,42,1
Santa Cruz,Moromoro,70803,151,39,2
Santa Cruz,Postrervalle,70804,70,23,0
Santa Cruz,Pucará,70805,43,19,1
Santa Cruz,Samaipata,70901,279,35,2
Santa Cruz,Pampa Grande,70902,228,83,4
Santa Cruz,Mairana,70903,336,103,5
Santa Cruz,Quirusillas,70904,139,12,3
Santa Cruz,Montero,71001,6707,2804,471
Santa Cruz,General Saavedra,71002,247,70,14
Santa Cruz,Mineros,71003,315,124,28
Santa Cruz,Fernández Alonso,71004,395,201,18
Santa Cruz,San Pedro,71005,1034,365,23
Santa Cruz,Concepción,71101,534,271,25
Santa Cruz,San Javier,71102,238,78,14
Santa Cruz,San Julián,71103,306,135,21
Santa Cruz,San Antonio de Lomerio,71104,616,211,48
Santa Cruz,San Ramón,71105,74,32,4
Santa Cruz,Cuatro Cañadas,71106,510,135,37
Santa Cruz,San Matías,71201,143,31,7
Santa Cruz,Comarapa,71301,442,126,3
Santa Cruz,Saipina,71302,152,61,2
Santa Cruz,Puerto Suarez,71401,284,36,58
Santa Cruz,Puerto Quijarro,71402,463,213,36
Santa Cruz,El Carmen Rivero Tórrez,71403,100,34,6
Santa Cruz,Ascención de Guarayos,71501,411,123,19
Santa Cruz,Urubicha,71502,91,53,0
Santa Cruz,El Puente,71503,296,119,7
Beni,Trinidad,80101,10542,10071,458
Beni,San Javier,80102,31,31,0
Beni,Riberalta,80201,2353,2165,164
Beni,Guayaramerín,80202,2493,2385,95
Beni,Reyes,80301,262,254,8
Beni,San Borja,80302,777,733,32
Beni,Santa Rosa,80303,479,462,9
Beni,Puerto Menor de Rurrenabaque,80304,805,759,35
Beni,Santa Ana,80401,800,779,20
Beni,Exaltación,80402,99,99,0
Beni,San Ignacio,80501,377,359,18
Beni,Loreto,80601,153,150,2
Beni,San Andrés,80602,313,313,0
Beni,San Joaquín,80701,354,328,25
Beni,San Ramón,80702,177,166,10
Beni,Puerto Siles,80703,2,2,0
Beni,Magdalena,80801,144,134,10
Beni,Baures,80802,173,169,3
Beni,Huacaraje,80803,84,81,3
Pando,Cobija,90101,5121,3208,310
Pando,Porvenir,90102,281,232,4
Pando,Bolpebra,90103,118,97,0
Pando,Bella Flor,90104,115,83,2
Pando,Puerto Rico,90201,297,246,4
Pando,San Pedro,90202,45,42,0
Pando,Filadelfia,90203,80,15,1
Pando,Puerto Gonzalo Moreno,90301,211,211,0
Pando,San Lorenzo,90302,271,243,0
Pando,Sena,90303,124,49,1
Pando,Santa Rosa,90401,79,43,2
Pando,Ingavi,90402,23,7,0
Pando,Nueva Esperanza,90501,29,7,0
Pando,Villa Nueva,90502,17,17,0
Pando,Santos Mercado,90503,7,0,0
