departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,25134,22292,1228
Chuquisaca,Yotala,10102,429,302,6
Chuquisaca,Poroma,10103,64,46,4
Chuquisaca,Azurduy,10201,196,192,1
Chuquisaca,Tarvita,10202,405,390,13
Chuquisaca,Zudañez,10301,425,387,3
Chuquisaca,Presto,10302,214,195,5
Chuquisaca,Mojocoya,10303,249,216,6
Chuquisaca,Villa Ricardo Mugia - Icla,10304,217,213,1
Chuquisaca,Padilla,10401,617,558,7
Chuquisaca,Tomina,10402,144,136,1
Chuquisaca,Sopachui,10403,223,197,5
Chuquisaca,Alcalá,10404,266,216,2
Chuquisaca,El Villar,10405,224,175,2
Chuquisaca,Monteagudo,10501,2562,2379,41
Chuquisaca,Huacareta,10502,549,514,2
Chuquisaca,Tarabuco,10601,213,194,8
Chuquisaca,Yamparáez,10602,253,232,5
Chuquisaca,Camargo,10701,1247,1156,28
Chuquisaca,San Lucas,10702,308,238,14
Chuquisaca,Incahuasi,10703,214,184,2
Chuquisaca,Villa Charcas,10704,106,91,6
Chuquisaca,Villa Serrano,10801,502,446,5
Chuquisaca,Villa Abecia,10901,220,193,1
Chuquisaca,Culpina,10902,348,280,18
Chuquisaca,Las Carreras,10903,126,119,1
Chuquisaca,Villa Vaca Guzmán,11001,923,706,4
Chuquisaca,Huacaya,11002,196,106,0
Chuquisaca,Macharetí,11003,508,426,3
La Paz,Nuestra Señora de La Paz,20101,72012,67562,1734
La Paz,Palca,20102,84,80,1
La Paz,Mecapaca,20103,168,148,7
La Paz,Achocalla,20104,579,524,8
La Paz,El Alto,20105,30571,28082,896
La Paz,Achacachi,20201,226,210,8
La Paz,Villa Ancoraimes,20202,74,26,0
La Paz,Huarina,20203,27,26,1
La Paz,Santiago de Huata,20204,12,10,1
La Paz,Huatajata,20205,60,56,0
La Paz,Chua Cocani,20206,11,6,0
La Paz,Corocoro,20301,34,33,1
La Paz,Caquiaviri,20302,17,16,1
La Paz,Calacoto,20303,10,10,0
La Paz,Comanche,20304,15,14,1
La Paz,Charaña,20305,52,47,0
La Paz,Waldo Ballivian,20306,12,6,0
La Paz,Nazacara de Pacajes,20307,5,3,0
La Paz,Santiago de Callapa,20308,1,1,0
La Paz,Puerto Acosta,20401,11,8,1
La Paz,Mocomoco,20402,4,4,0
La Paz,Puerto Mayor de Carabuco,20403,14,13,0
La Paz,Humanata,20404,11,11,0
La Paz,Escoma,20405,23,22,1
La Paz,Chuma,20501,15,7,0
La Paz,Ayata,20502,3,3,0
La Paz,Aucapata,20503,1,1,0
La Paz,Sorata,20601,67,62,0
La Paz,Guanay,20602,176,174,2
La Paz,Tacacoma,20603,2,2,0
La Paz,Quiabaya,20604,1,1,0
La Paz,Combaya,20605,5,4,0
La Paz,Tipuani,20606,27,24,1
La Paz,Mapiri,20607,8,5,1
La Paz,Teoponte,20608,12,11,1
La Paz,Apolo,20701,359,263,4
La Paz,Pelechuco,20702,4,4,0
La Paz,Viacha,20801,2330,2171,42
La Paz,Puerto Mayor de Guaqui,20802,123,75,1
La Paz,Tiahuanacu,20803,58,51,1
La Paz,Desaguadero,20804,65,63,1
La Paz,La (Marka) San Andrés de Machaca,20805,3,3,0
La Paz,Jesús de Machaka,20806,27,26,0
La Paz,Taraco,20807,1,1,0
